[(TES, FNC, GEN, TL), (G2, JDG, FLY, PSG), (DWG, SN, MCX, MAD), (TSM, DRX, RGE, LGD)] - 480
[(TES, DRX, FLY, MAD), (G2, SN, GEN, TL), (DWG, JDG, RGE, PSG), (TSM, FNC, MCX, LGD)] - 216
[(TES, DRX, FLY, MAD), (G2, SN, GEN, PSG), (DWG, JDG, RGE, TL), (TSM, FNC, MCX, LGD)] - 216
[(TES, DRX, FLY, MAD), (G2, SN, MCX, TL), (DWG, JDG, RGE, PSG), (TSM, FNC, GEN, LGD)] - 216
[(TES, DRX, MCX, MAD), (G2, SN, FLY, PSG), (DWG, JDG, RGE, TL), (TSM, FNC, GEN, LGD)] - 432
[(TES, DRX, RGE, TL), (G2, SN, GEN, PSG), (DWG, FNC, FLY, LGD), (TSM, JDG, MCX, MAD)] - 144
[(TES, DRX, RGE, PSG), (G2, SN, GEN, TL), (DWG, FNC, FLY, LGD), (TSM, JDG, MCX, MAD)] - 144
[(TES, DRX, RGE, TL), (G2, SN, FLY, PSG), (DWG, FNC, MCX, LGD), (TSM, JDG, GEN, MAD)] - 144
[(TES, DRX, RGE, PSG), (G2, SN, MCX, TL), (DWG, FNC, FLY, LGD), (TSM, JDG, GEN, MAD)] - 144
[(TES, DRX, FLY, MAD), (G2, SN, GEN, TL), (DWG, FNC, MCX, LGD), (TSM, JDG, RGE, PSG)] - 576
[(TES, DRX, MCX, MAD), (G2, SN, GEN, TL), (DWG, FNC, FLY, LGD), (TSM, JDG, RGE, PSG)] - 576
[(TES, FNC, GEN, TL), (G2, DRX, FLY, LGD), (DWG, JDG, RGE, PSG), (TSM, SN, MCX, MAD)] - 60
[(TES, FNC, GEN, PSG), (G2, DRX, FLY, LGD), (DWG, JDG, RGE, TL), (TSM, SN, MCX, MAD)] - 60
[(TES, FNC, FLY, PSG), (G2, DRX, MCX, LGD), (DWG, JDG, RGE, TL), (TSM, SN, GEN, MAD)] - 192
[(TES, FNC, MCX, TL), (G2, DRX, FLY, LGD), (DWG, JDG, RGE, PSG), (TSM, SN, GEN, MAD)] - 192
[(TES, FNC, GEN, TL), (G2, DRX, FLY, LGD), (DWG, JDG, MCX, MAD), (TSM, SN, RGE, PSG)] - 24
[(TES, FNC, GEN, TL), (G2, DRX, MCX, LGD), (DWG, JDG, FLY, MAD), (TSM, SN, RGE, PSG)] - 48
[(TES, FNC, GEN, TL), (G2, DRX, FLY, LGD), (DWG, SN, RGE, PSG), (TSM, JDG, MCX, MAD)] - 60
[(TES, FNC, GEN, PSG), (G2, DRX, FLY, LGD), (DWG, SN, RGE, TL), (TSM, JDG, MCX, MAD)] - 60
[(TES, FNC, FLY, PSG), (G2, DRX, MCX, LGD), (DWG, SN, RGE, TL), (TSM, JDG, GEN, MAD)] - 192
[(TES, FNC, MCX, TL), (G2, DRX, FLY, LGD), (DWG, SN, RGE, PSG), (TSM, JDG, GEN, MAD)] - 192
[(TES, FNC, GEN, TL), (G2, DRX, FLY, LGD), (DWG, SN, MCX, MAD), (TSM, JDG, RGE, PSG)] - 24
[(TES, FNC, GEN, TL), (G2, DRX, MCX, LGD), (DWG, SN, FLY, MAD), (TSM, JDG, RGE, PSG)] - 48
[(TES, DRX, RGE, TL), (G2, JDG, GEN, PSG), (TSM, SN, MCX, MAD), (DWG, FNC, FLY, LGD)] - 192
[(TES, DRX, RGE, PSG), (G2, JDG, GEN, TL), (TSM, SN, MCX, MAD), (DWG, FNC, FLY, LGD)] - 192
[(TES, DRX, RGE, TL), (G2, JDG, FLY, PSG), (TSM, SN, GEN, MAD), (DWG, FNC, MCX, LGD)] - 192
[(TES, DRX, RGE, PSG), (G2, JDG, MCX, TL), (TSM, SN, GEN, MAD), (DWG, FNC, FLY, LGD)] - 192
[(TES, DRX, FLY, MAD), (G2, JDG, GEN, TL), (TSM, SN, RGE, PSG), (DWG, FNC, MCX, LGD)] - 768
[(TES, DRX, MCX, MAD), (G2, JDG, GEN, TL), (TSM, SN, RGE, PSG), (DWG, FNC, FLY, LGD)] - 768
[(TES, FNC, GEN, TL), (G2, JDG, FLY, PSG), (TSM, DRX, RGE, LGD), (DWG, SN, MCX, MAD)] - 384
[(TES, FNC, GEN, PSG), (G2, JDG, MCX, TL), (TSM, DRX, RGE, LGD), (DWG, SN, FLY, MAD)] - 384
[(TES, FNC, FLY, PSG), (G2, JDG, GEN, TL), (TSM, DRX, RGE, LGD), (DWG, SN, MCX, MAD)] - 768
[(TES, FNC, MCX, TL), (G2, JDG, GEN, PSG), (TSM, DRX, RGE, LGD), (DWG, SN, FLY, MAD)] - 768
[(TES, DRX, RGE, TL), (G2, JDG, GEN, PSG), (TSM, FNC, MCX, LGD), (DWG, SN, FLY, MAD)] - 180
[(TES, DRX, RGE, PSG), (G2, JDG, GEN, TL), (TSM, FNC, MCX, LGD), (DWG, SN, FLY, MAD)] - 180
[(TES, DRX, RGE, TL), (G2, JDG, FLY, PSG), (TSM, FNC, GEN, LGD), (DWG, SN, MCX, MAD)] - 144
[(TES, DRX, RGE, PSG), (G2, JDG, MCX, TL), (TSM, FNC, GEN, LGD), (DWG, SN, FLY, MAD)] - 144
[(TES, DRX, FLY, MAD), (G2, JDG, GEN, TL), (TSM, FNC, MCX, LGD), (DWG, SN, RGE, PSG)] - 216
[(TES, DRX, FLY, MAD), (G2, JDG, GEN, PSG), (TSM, FNC, MCX, LGD), (DWG, SN, RGE, TL)] - 216
[(TES, DRX, FLY, MAD), (G2, JDG, MCX, TL), (TSM, FNC, GEN, LGD), (DWG, SN, RGE, PSG)] - 216
[(TES, DRX, MCX, MAD), (G2, JDG, FLY, PSG), (TSM, FNC, GEN, LGD), (DWG, SN, RGE, TL)] - 432
[(TES, DRX, RGE, TL), (G2, SN, GEN, PSG), (TSM, JDG, MCX, MAD), (DWG, FNC, FLY, LGD)] - 192
[(TES, DRX, RGE, PSG), (G2, SN, GEN, TL), (TSM, JDG, MCX, MAD), (DWG, FNC, FLY, LGD)] - 192
[(TES, DRX, RGE, TL), (G2, SN, FLY, PSG), (TSM, JDG, GEN, MAD), (DWG, FNC, MCX, LGD)] - 192
[(TES, DRX, RGE, PSG), (G2, SN, MCX, TL), (TSM, JDG, GEN, MAD), (DWG, FNC, FLY, LGD)] - 192
[(TES, DRX, FLY, MAD), (G2, SN, GEN, TL), (TSM, JDG, RGE, PSG), (DWG, FNC, MCX, LGD)] - 768
[(TES, DRX, MCX, MAD), (G2, SN, GEN, TL), (TSM, JDG, RGE, PSG), (DWG, FNC, FLY, LGD)] - 768
[(TES, FNC, GEN, TL), (G2, SN, FLY, PSG), (TSM, DRX, RGE, LGD), (DWG, JDG, MCX, MAD)] - 384
[(TES, FNC, GEN, PSG), (G2, SN, MCX, TL), (TSM, DRX, RGE, LGD), (DWG, JDG, FLY, MAD)] - 384
[(TES, FNC, FLY, PSG), (G2, SN, GEN, TL), (TSM, DRX, RGE, LGD), (DWG, JDG, MCX, MAD)] - 768
[(TES, FNC, MCX, TL), (G2, SN, GEN, PSG), (TSM, DRX, RGE, LGD), (DWG, JDG, FLY, MAD)] - 768
[(TES, DRX, RGE, TL), (G2, SN, GEN, PSG), (TSM, FNC, MCX, LGD), (DWG, JDG, FLY, MAD)] - 180
[(TES, DRX, RGE, PSG), (G2, SN, GEN, TL), (TSM, FNC, MCX, LGD), (DWG, JDG, FLY, MAD)] - 180
[(TES, DRX, RGE, TL), (G2, SN, FLY, PSG), (TSM, FNC, GEN, LGD), (DWG, JDG, MCX, MAD)] - 144
[(TES, DRX, RGE, PSG), (G2, SN, MCX, TL), (TSM, FNC, GEN, LGD), (DWG, JDG, FLY, MAD)] - 144
[(TES, DRX, FLY, MAD), (G2, SN, GEN, TL), (TSM, FNC, MCX, LGD), (DWG, JDG, RGE, PSG)] - 216
[(TES, DRX, FLY, MAD), (G2, SN, GEN, PSG), (TSM, FNC, MCX, LGD), (DWG, JDG, RGE, TL)] - 216
[(TES, DRX, FLY, MAD), (G2, SN, MCX, TL), (TSM, FNC, GEN, LGD), (DWG, JDG, RGE, PSG)] - 216
[(TES, DRX, MCX, MAD), (G2, SN, FLY, PSG), (TSM, FNC, GEN, LGD), (DWG, JDG, RGE, TL)] - 432
[(TES, FNC, GEN, TL), (G2, DRX, FLY, LGD), (TSM, JDG, RGE, PSG), (DWG, SN, MCX, MAD)] - 120
[(TES, FNC, GEN, TL), (G2, DRX, MCX, LGD), (TSM, JDG, RGE, PSG), (DWG, SN, FLY, MAD)] - 144
[(TES, FNC, GEN, TL), (G2, DRX, FLY, LGD), (TSM, JDG, MCX, MAD), (DWG, SN, RGE, PSG)] - 12
[(TES, FNC, GEN, PSG), (G2, DRX, FLY, LGD), (TSM, JDG, MCX, MAD), (DWG, SN, RGE, TL)] - 12
[(TES, FNC, FLY, PSG), (G2, DRX, MCX, LGD), (TSM, JDG, GEN, MAD), (DWG, SN, RGE, TL)] - 144
[(TES, FNC, MCX, TL), (G2, DRX, FLY, LGD), (TSM, JDG, GEN, MAD), (DWG, SN, RGE, PSG)] - 144
[(TES, FNC, GEN, TL), (G2, DRX, FLY, LGD), (TSM, SN, RGE, PSG), (DWG, JDG, MCX, MAD)] - 120
[(TES, FNC, GEN, TL), (G2, DRX, MCX, LGD), (TSM, SN, RGE, PSG), (DWG, JDG, FLY, MAD)] - 144
[(TES, FNC, GEN, TL), (G2, DRX, FLY, LGD), (TSM, SN, MCX, MAD), (DWG, JDG, RGE, PSG)] - 12
[(TES, FNC, GEN, PSG), (G2, DRX, FLY, LGD), (TSM, SN, MCX, MAD), (DWG, JDG, RGE, TL)] - 12
[(TES, FNC, FLY, PSG), (G2, DRX, MCX, LGD), (TSM, SN, GEN, MAD), (DWG, JDG, RGE, TL)] - 144
[(TES, FNC, MCX, TL), (G2, DRX, FLY, LGD), (TSM, SN, GEN, MAD), (DWG, JDG, RGE, PSG)] - 144
[(TES, FNC, GEN, PSG), (DWG, JDG, FLY, MAD), (G2, SN, MCX, TL), (TSM, DRX, RGE, LGD)] - 288
[(TES, FNC, GEN, TL), (DWG, JDG, MCX, MAD), (G2, SN, FLY, PSG), (TSM, DRX, RGE, LGD)] - 288
[(TES, FNC, FLY, PSG), (DWG, JDG, MCX, MAD), (G2, SN, GEN, TL), (TSM, DRX, RGE, LGD)] - 576
[(TES, FNC, MCX, TL), (DWG, JDG, FLY, MAD), (G2, SN, GEN, PSG), (TSM, DRX, RGE, LGD)] - 576
[(TES, DRX, RGE, TL), (DWG, JDG, FLY, MAD), (G2, SN, GEN, PSG), (TSM, FNC, MCX, LGD)] - 360
[(TES, DRX, RGE, PSG), (DWG, JDG, FLY, MAD), (G2, SN, GEN, TL), (TSM, FNC, MCX, LGD)] - 360
[(TES, DRX, RGE, PSG), (DWG, JDG, FLY, MAD), (G2, SN, MCX, TL), (TSM, FNC, GEN, LGD)] - 120
[(TES, DRX, RGE, TL), (DWG, JDG, MCX, MAD), (G2, SN, FLY, PSG), (TSM, FNC, GEN, LGD)] - 240
[(TES, DRX, FLY, MAD), (DWG, JDG, RGE, TL), (G2, SN, GEN, PSG), (TSM, FNC, MCX, LGD)] - 360
[(TES, DRX, FLY, MAD), (DWG, JDG, RGE, PSG), (G2, SN, GEN, TL), (TSM, FNC, MCX, LGD)] - 360
[(TES, DRX, FLY, MAD), (DWG, JDG, RGE, PSG), (G2, SN, MCX, TL), (TSM, FNC, GEN, LGD)] - 360
[(TES, DRX, MCX, MAD), (DWG, JDG, RGE, TL), (G2, SN, FLY, PSG), (TSM, FNC, GEN, LGD)] - 720
[(TES, FNC, GEN, TL), (DWG, JDG, RGE, PSG), (G2, DRX, FLY, LGD), (TSM, SN, MCX, MAD)] - 144
[(TES, FNC, GEN, PSG), (DWG, JDG, RGE, TL), (G2, DRX, FLY, LGD), (TSM, SN, MCX, MAD)] - 144
[(TES, FNC, FLY, PSG), (DWG, JDG, RGE, TL), (G2, DRX, MCX, LGD), (TSM, SN, GEN, MAD)] - 576
[(TES, FNC, MCX, TL), (DWG, JDG, RGE, PSG), (G2, DRX, FLY, LGD), (TSM, SN, GEN, MAD)] - 576
[(TES, FNC, GEN, TL), (DWG, JDG, FLY, MAD), (G2, DRX, MCX, LGD), (TSM, SN, RGE, PSG)] - 144
[(TES, FNC, GEN, TL), (DWG, JDG, MCX, MAD), (G2, DRX, FLY, LGD), (TSM, SN, RGE, PSG)] - 144
[(TES, FNC, GEN, PSG), (DWG, SN, FLY, MAD), (G2, JDG, MCX, TL), (TSM, DRX, RGE, LGD)] - 288
[(TES, FNC, GEN, TL), (DWG, SN, MCX, MAD), (G2, JDG, FLY, PSG), (TSM, DRX, RGE, LGD)] - 288
[(TES, FNC, FLY, PSG), (DWG, SN, MCX, MAD), (G2, JDG, GEN, TL), (TSM, DRX, RGE, LGD)] - 576
[(TES, FNC, MCX, TL), (DWG, SN, FLY, MAD), (G2, JDG, GEN, PSG), (TSM, DRX, RGE, LGD)] - 576
[(TES, DRX, RGE, TL), (DWG, SN, FLY, MAD), (G2, JDG, GEN, PSG), (TSM, FNC, MCX, LGD)] - 360
[(TES, DRX, RGE, PSG), (DWG, SN, FLY, MAD), (G2, JDG, GEN, TL), (TSM, FNC, MCX, LGD)] - 360
[(TES, DRX, RGE, PSG), (DWG, SN, FLY, MAD), (G2, JDG, MCX, TL), (TSM, FNC, GEN, LGD)] - 120
[(TES, DRX, RGE, TL), (DWG, SN, MCX, MAD), (G2, JDG, FLY, PSG), (TSM, FNC, GEN, LGD)] - 240
[(TES, DRX, FLY, MAD), (DWG, SN, RGE, TL), (G2, JDG, GEN, PSG), (TSM, FNC, MCX, LGD)] - 360
[(TES, DRX, FLY, MAD), (DWG, SN, RGE, PSG), (G2, JDG, GEN, TL), (TSM, FNC, MCX, LGD)] - 360
[(TES, DRX, FLY, MAD), (DWG, SN, RGE, PSG), (G2, JDG, MCX, TL), (TSM, FNC, GEN, LGD)] - 360
[(TES, DRX, MCX, MAD), (DWG, SN, RGE, TL), (G2, JDG, FLY, PSG), (TSM, FNC, GEN, LGD)] - 720
[(TES, FNC, GEN, TL), (DWG, SN, RGE, PSG), (G2, DRX, FLY, LGD), (TSM, JDG, MCX, MAD)] - 144
[(TES, FNC, GEN, PSG), (DWG, SN, RGE, TL), (G2, DRX, FLY, LGD), (TSM, JDG, MCX, MAD)] - 144
[(TES, FNC, FLY, PSG), (DWG, SN, RGE, TL), (G2, DRX, MCX, LGD), (TSM, JDG, GEN, MAD)] - 576
[(TES, FNC, MCX, TL), (DWG, SN, RGE, PSG), (G2, DRX, FLY, LGD), (TSM, JDG, GEN, MAD)] - 576
[(TES, FNC, GEN, TL), (DWG, SN, FLY, MAD), (G2, DRX, MCX, LGD), (TSM, JDG, RGE, PSG)] - 144
[(TES, FNC, GEN, TL), (DWG, SN, MCX, MAD), (G2, DRX, FLY, LGD), (TSM, JDG, RGE, PSG)] - 144
[(TES, DRX, RGE, TL), (DWG, FNC, FLY, LGD), (G2, JDG, GEN, PSG), (TSM, SN, MCX, MAD)] - 60
[(TES, DRX, RGE, PSG), (DWG, FNC, FLY, LGD), (G2, JDG, GEN, TL), (TSM, SN, MCX, MAD)] - 60
[(TES, DRX, RGE, PSG), (DWG, FNC, FLY, LGD), (G2, JDG, MCX, TL), (TSM, SN, GEN, MAD)] - 24
[(TES, DRX, RGE, TL), (DWG, FNC, MCX, LGD), (G2, JDG, FLY, PSG), (TSM, SN, GEN, MAD)] - 48
[(TES, DRX, FLY, MAD), (DWG, FNC, MCX, LGD), (G2, JDG, GEN, TL), (TSM, SN, RGE, PSG)] - 192
[(TES, DRX, MCX, MAD), (DWG, FNC, FLY, LGD), (G2, JDG, GEN, TL), (TSM, SN, RGE, PSG)] - 192
[(TES, DRX, RGE, TL), (DWG, FNC, FLY, LGD), (G2, SN, GEN, PSG), (TSM, JDG, MCX, MAD)] - 60
[(TES, DRX, RGE, PSG), (DWG, FNC, FLY, LGD), (G2, SN, GEN, TL), (TSM, JDG, MCX, MAD)] - 60
[(TES, DRX, RGE, PSG), (DWG, FNC, FLY, LGD), (G2, SN, MCX, TL), (TSM, JDG, GEN, MAD)] - 24
[(TES, DRX, RGE, TL), (DWG, FNC, MCX, LGD), (G2, SN, FLY, PSG), (TSM, JDG, GEN, MAD)] - 48
[(TES, DRX, FLY, MAD), (DWG, FNC, MCX, LGD), (G2, SN, GEN, TL), (TSM, JDG, RGE, PSG)] - 192
[(TES, DRX, MCX, MAD), (DWG, FNC, FLY, LGD), (G2, SN, GEN, TL), (TSM, JDG, RGE, PSG)] - 192
[(TES, FNC, GEN, TL), (DWG, JDG, RGE, PSG), (TSM, SN, MCX, MAD), (G2, DRX, FLY, LGD)] - 192
[(TES, FNC, GEN, PSG), (DWG, JDG, RGE, TL), (TSM, SN, MCX, MAD), (G2, DRX, FLY, LGD)] - 192
[(TES, FNC, FLY, PSG), (DWG, JDG, RGE, TL), (TSM, SN, GEN, MAD), (G2, DRX, MCX, LGD)] - 768
[(TES, FNC, MCX, TL), (DWG, JDG, RGE, PSG), (TSM, SN, GEN, MAD), (G2, DRX, FLY, LGD)] - 768
[(TES, FNC, GEN, TL), (DWG, JDG, FLY, MAD), (TSM, SN, RGE, PSG), (G2, DRX, MCX, LGD)] - 192
[(TES, FNC, GEN, TL), (DWG, JDG, MCX, MAD), (TSM, SN, RGE, PSG), (G2, DRX, FLY, LGD)] - 192
[(TES, FNC, GEN, PSG), (DWG, JDG, FLY, MAD), (TSM, DRX, RGE, LGD), (G2, SN, MCX, TL)] - 288
[(TES, FNC, GEN, TL), (DWG, JDG, MCX, MAD), (TSM, DRX, RGE, LGD), (G2, SN, FLY, PSG)] - 288
[(TES, FNC, FLY, PSG), (DWG, JDG, MCX, MAD), (TSM, DRX, RGE, LGD), (G2, SN, GEN, TL)] - 576
[(TES, FNC, MCX, TL), (DWG, JDG, FLY, MAD), (TSM, DRX, RGE, LGD), (G2, SN, GEN, PSG)] - 576
[(TES, DRX, RGE, PSG), (DWG, JDG, FLY, MAD), (TSM, FNC, GEN, LGD), (G2, SN, MCX, TL)] - 288
[(TES, DRX, RGE, TL), (DWG, JDG, MCX, MAD), (TSM, FNC, GEN, LGD), (G2, SN, FLY, PSG)] - 384
[(TES, DRX, RGE, TL), (DWG, JDG, FLY, MAD), (TSM, FNC, MCX, LGD), (G2, SN, GEN, PSG)] - 48
[(TES, DRX, RGE, PSG), (DWG, JDG, FLY, MAD), (TSM, FNC, MCX, LGD), (G2, SN, GEN, TL)] - 48
[(TES, DRX, FLY, MAD), (DWG, JDG, RGE, PSG), (TSM, FNC, GEN, LGD), (G2, SN, MCX, TL)] - 480
[(TES, DRX, MCX, MAD), (DWG, JDG, RGE, TL), (TSM, FNC, GEN, LGD), (G2, SN, FLY, PSG)] - 768
[(TES, DRX, FLY, MAD), (DWG, JDG, RGE, TL), (TSM, FNC, MCX, LGD), (G2, SN, GEN, PSG)] - 144
[(TES, DRX, FLY, MAD), (DWG, JDG, RGE, PSG), (TSM, FNC, MCX, LGD), (G2, SN, GEN, TL)] - 144
[(TES, FNC, GEN, TL), (DWG, SN, RGE, PSG), (TSM, JDG, MCX, MAD), (G2, DRX, FLY, LGD)] - 192
[(TES, FNC, GEN, PSG), (DWG, SN, RGE, TL), (TSM, JDG, MCX, MAD), (G2, DRX, FLY, LGD)] - 192
[(TES, FNC, FLY, PSG), (DWG, SN, RGE, TL), (TSM, JDG, GEN, MAD), (G2, DRX, MCX, LGD)] - 768
[(TES, FNC, MCX, TL), (DWG, SN, RGE, PSG), (TSM, JDG, GEN, MAD), (G2, DRX, FLY, LGD)] - 768
[(TES, FNC, GEN, TL), (DWG, SN, FLY, MAD), (TSM, JDG, RGE, PSG), (G2, DRX, MCX, LGD)] - 192
[(TES, FNC, GEN, TL), (DWG, SN, MCX, MAD), (TSM, JDG, RGE, PSG), (G2, DRX, FLY, LGD)] - 192
[(TES, FNC, GEN, PSG), (DWG, SN, FLY, MAD), (TSM, DRX, RGE, LGD), (G2, JDG, MCX, TL)] - 288
[(TES, FNC, GEN, TL), (DWG, SN, MCX, MAD), (TSM, DRX, RGE, LGD), (G2, JDG, FLY, PSG)] - 288
[(TES, FNC, FLY, PSG), (DWG, SN, MCX, MAD), (TSM, DRX, RGE, LGD), (G2, JDG, GEN, TL)] - 576
[(TES, FNC, MCX, TL), (DWG, SN, FLY, MAD), (TSM, DRX, RGE, LGD), (G2, JDG, GEN, PSG)] - 576
[(TES, DRX, RGE, PSG), (DWG, SN, FLY, MAD), (TSM, FNC, GEN, LGD), (G2, JDG, MCX, TL)] - 288
[(TES, DRX, RGE, TL), (DWG, SN, MCX, MAD), (TSM, FNC, GEN, LGD), (G2, JDG, FLY, PSG)] - 384
[(TES, DRX, RGE, TL), (DWG, SN, FLY, MAD), (TSM, FNC, MCX, LGD), (G2, JDG, GEN, PSG)] - 48
[(TES, DRX, RGE, PSG), (DWG, SN, FLY, MAD), (TSM, FNC, MCX, LGD), (G2, JDG, GEN, TL)] - 48
[(TES, DRX, FLY, MAD), (DWG, SN, RGE, PSG), (TSM, FNC, GEN, LGD), (G2, JDG, MCX, TL)] - 480
[(TES, DRX, MCX, MAD), (DWG, SN, RGE, TL), (TSM, FNC, GEN, LGD), (G2, JDG, FLY, PSG)] - 768
[(TES, DRX, FLY, MAD), (DWG, SN, RGE, TL), (TSM, FNC, MCX, LGD), (G2, JDG, GEN, PSG)] - 144
[(TES, DRX, FLY, MAD), (DWG, SN, RGE, PSG), (TSM, FNC, MCX, LGD), (G2, JDG, GEN, TL)] - 144
[(TES, DRX, RGE, PSG), (DWG, FNC, FLY, LGD), (TSM, JDG, GEN, MAD), (G2, SN, MCX, TL)] - 120
[(TES, DRX, RGE, TL), (DWG, FNC, MCX, LGD), (TSM, JDG, GEN, MAD), (G2, SN, FLY, PSG)] - 144
[(TES, DRX, RGE, TL), (DWG, FNC, FLY, LGD), (TSM, JDG, MCX, MAD), (G2, SN, GEN, PSG)] - 12
[(TES, DRX, RGE, PSG), (DWG, FNC, FLY, LGD), (TSM, JDG, MCX, MAD), (G2, SN, GEN, TL)] - 12
[(TES, DRX, FLY, MAD), (DWG, FNC, MCX, LGD), (TSM, JDG, RGE, PSG), (G2, SN, GEN, TL)] - 144
[(TES, DRX, MCX, MAD), (DWG, FNC, FLY, LGD), (TSM, JDG, RGE, PSG), (G2, SN, GEN, TL)] - 144
[(TES, DRX, RGE, PSG), (DWG, FNC, FLY, LGD), (TSM, SN, GEN, MAD), (G2, JDG, MCX, TL)] - 120
[(TES, DRX, RGE, TL), (DWG, FNC, MCX, LGD), (TSM, SN, GEN, MAD), (G2, JDG, FLY, PSG)] - 144
[(TES, DRX, RGE, TL), (DWG, FNC, FLY, LGD), (TSM, SN, MCX, MAD), (G2, JDG, GEN, PSG)] - 12
[(TES, DRX, RGE, PSG), (DWG, FNC, FLY, LGD), (TSM, SN, MCX, MAD), (G2, JDG, GEN, TL)] - 12
[(TES, DRX, FLY, MAD), (DWG, FNC, MCX, LGD), (TSM, SN, RGE, PSG), (G2, JDG, GEN, TL)] - 144
[(TES, DRX, MCX, MAD), (DWG, FNC, FLY, LGD), (TSM, SN, RGE, PSG), (G2, JDG, GEN, TL)] - 144
[(TES, DRX, RGE, TL), (TSM, JDG, GEN, MAD), (G2, SN, FLY, PSG), (DWG, FNC, MCX, LGD)] - 864
[(TES, DRX, RGE, PSG), (TSM, JDG, GEN, MAD), (G2, SN, MCX, TL), (DWG, FNC, FLY, LGD)] - 576
[(TES, DRX, RGE, TL), (TSM, JDG, MCX, MAD), (G2, SN, GEN, PSG), (DWG, FNC, FLY, LGD)] - 144
[(TES, DRX, RGE, PSG), (TSM, JDG, MCX, MAD), (G2, SN, GEN, TL), (DWG, FNC, FLY, LGD)] - 144
[(TES, DRX, FLY, MAD), (TSM, JDG, RGE, PSG), (G2, SN, GEN, TL), (DWG, FNC, MCX, LGD)] - 864
[(TES, DRX, MCX, MAD), (TSM, JDG, RGE, PSG), (G2, SN, GEN, TL), (DWG, FNC, FLY, LGD)] - 864
